date,country,country_code,age_group,deaths,source_sheet
2024-12-01,"China, Hong Kong SAR",HKG,15 a 64,0,Mundial
2024-07-01,"China, Hong Kong SAR",HKG,65+,0,Mundial
2024-07-01,"China, Hong Kong SAR",HKG,5 a 14,0,Mundial
2024-06-01,"China, Hong Kong SAR",HKG,0 a 4,0,Mundial
2024-07-01,"China, Hong Kong SAR",HKG,0 a 4,0,Mundial
2024-05-01,"China, Hong Kong SAR",HKG,0 a 4,0,Mundial
2024-06-01,"China, Hong Kong SAR",HKG,15 a 64,0,Mundial
2024-04-01,"China, Hong Kong SAR",HKG,65+,0,Mundial
2024-03-01,"China, Hong Kong SAR",HKG,5 a 14,0,Mundial
2024-03-01,"China, Hong Kong SAR",HKG,65+,0,Mundial
2024-02-01,British Virgin Islands,VGB,65+,0,Mundial
2024-01-01,Comoros,COM,65+,0,Mundial
2024-03-01,British Virgin Islands,VGB,15 a 64,0,Mundial
2024-03-01,British Virgin Islands,VGB,5 a 14,0,Mundial
2024-04-01,British Virgin Islands,VGB,65+,0,Mundial
2024-02-01,British Virgin Islands,VGB,15 a 64,0,Mundial
2024-07-01,"China, Hong Kong SAR",HKG,15 a 64,0,Mundial
2024-05-01,British Virgin Islands,VGB,65+,0,Mundial
2024-01-01,"China, Hong Kong SAR",HKG,0 a 4,0,Mundial
2024-06-01,Bhutan,BTN,65+,0,Mundial
2024-09-01,Zambia,ZMB,0 a 4,0,Mundial
2024-03-01,Spain,ESP,5 a 14,0,Mundial
2024-01-01,Zambia,ZMB,0 a 4,0,Mundial
2024-10-01,Spain,ESP,65+,0,Mundial
2024-03-01,Zambia,ZMB,0 a 4,0,Mundial
2024-06-01,Spain,ESP,15 a 64,0,Mundial
2024-07-01,Zambia,ZMB,15 a 64,0,Mundial
2024-06-01,Spain,ESP,0 a 4,0,Mundial
2024-03-01,Spain,ESP,0 a 4,0,Mundial
2024-09-01,Spain,ESP,5 a 14,0,Mundial
2024-08-01,Zambia,ZMB,65+,0,Mundial
2024-05-01,Spain,ESP,5 a 14,0,Mundial
2024-05-01,Spain,ESP,65+,0,Mundial
2024-01-01,"China, Hong Kong SAR",HKG,5 a 14,0,Mundial
2024-02-01,Spain,ESP,65+,0,Mundial
2024-09-01,Spain,ESP,15 a 64,0,Mundial
2024-05-01,Spain,ESP,0 a 4,0,Mundial
2024-08-01,Spain,ESP,5 a 14,0,Mundial
2024-04-01,Spain,ESP,0 a 4,0,Mundial
2024-04-01,Spain,ESP,15 a 64,0,Mundial
2024-08-01,Spain,ESP,15 a 64,0,Mundial
2024-02-01,Spain,ESP,5 a 14,0,Mundial
2024-02-01,Spain,ESP,0 a 4,0,Mundial
2024-07-01,Spain,ESP,5 a 14,0,Mundial
2024-02-01,Spain,ESP,15 a 64,0,Mundial
2024-01-01,Spain,ESP,0 a 4,0,Mundial
2024-07-01,Spain,ESP,15 a 64,0,Mundial
2024-01-01,Spain,ESP,5 a 14,0,Mundial
2024-03-01,Spain,ESP,15 a 64,0,Mundial
2024-01-01,Spain,ESP,15 a 64,0,Mundial
2024-05-01,Spain,ESP,15 a 64,0,Mundial
2024-06-01,Spain,ESP,5 a 14,0,Mundial
2024-04-01,British Virgin Islands,VGB,0 a 4,0,Mundial
2024-02-01,Comoros,COM,65+,0,Mundial
2024-02-01,Comoros,COM,0 a 4,0,Mundial
2024-06-01,British Virgin Islands,VGB,65+,0,Mundial
2024-07-01,Comoros,COM,15 a 64,0,Mundial
2024-12-01,British Virgin Islands,VGB,5 a 14,0,Mundial
2024-02-01,Comoros,COM,5 a 14,0,Mundial
2024-07-01,British Virgin Islands,VGB,65+,0,Mundial
2024-08-01,Comoros,COM,0 a 4,0,Mundial
2024-12-01,British Virgin Islands,VGB,65+,0,Mundial
2024-05-01,Comoros,COM,0 a 4,0,Mundial
2024-08-01,Comoros,COM,15 a 64,0,Mundial
2024-09-01,British Virgin Islands,VGB,0 a 4,0,Mundial
2024-05-01,Comoros,COM,5 a 14,0,Mundial
2024-09-01,Comoros,COM,15 a 64,0,Mundial
2024-06-01,Comoros,COM,0 a 4,0,Mundial
2024-11-01,British Virgin Islands,VGB,65+,0,Mundial
2024-10-01,Comoros,COM,65+,0,Mundial
2024-11-01,Comoros,COM,65+,0,Mundial
2024-06-01,Comoros,COM,5 a 14,0,Mundial
2024-12-01,Comoros,COM,0 a 4,0,Mundial
2024-11-01,Comoros,COM,5 a 14,0,Mundial
2024-12-01,Comoros,COM,5 a 14,0,Mundial
2024-12-01,Comoros,COM,15 a 64,0,Mundial
2024-09-01,British Virgin Islands,VGB,15 a 64,0,Mundial
2024-10-01,British Virgin Islands,VGB,0 a 4,0,Mundial
2024-10-01,British Virgin Islands,VGB,15 a 64,0,Mundial
2024-12-01,Comoros,COM,65+,0,Mundial
2024-03-01,Comoros,COM,0 a 4,0,Mundial
2024-02-01,Zambia,ZMB,15 a 64,0,Mundial
2024-06-01,Zambia,ZMB,5 a 14,0,Mundial
2024-08-01,Zambia,ZMB,0 a 4,0,Mundial
2024-06-01,Comoros,COM,15 a 64,0,Mundial
2024-06-01,British Virgin Islands,VGB,5 a 14,0,Mundial
2024-07-01,Comoros,COM,0 a 4,0,Mundial
2024-01-01,Comoros,COM,5 a 14,0,Mundial
2024-05-01,British Virgin Islands,VGB,0 a 4,0,Mundial
2024-07-01,British Virgin Islands,VGB,5 a 14,0,Mundial
2024-01-01,British Virgin Islands,VGB,0 a 4,0,Mundial
2024-06-01,British Virgin Islands,VGB,0 a 4,0,Mundial
2024-11-01,British Virgin Islands,VGB,0 a 4,0,Mundial
2024-03-01,British Virgin Islands,VGB,0 a 4,0,Mundial
2024-07-01,British Virgin Islands,VGB,0 a 4,0,Mundial
2024-01-01,British Virgin Islands,VGB,65+,0,Mundial
2024-11-01,British Virgin Islands,VGB,15 a 64,0,Mundial
2024-03-01,British Virgin Islands,VGB,65+,0,Mundial
2024-08-01,British Virgin Islands,VGB,15 a 64,0,Mundial
2024-02-01,British Virgin Islands,VGB,0 a 4,0,Mundial
2024-11-01,British Virgin Islands,VGB,5 a 14,0,Mundial
2024-06-01,British Virgin Islands,VGB,15 a 64,0,Mundial
2024-05-01,British Virgin Islands,VGB,5 a 14,0,Mundial
2024-09-01,British Virgin Islands,VGB,5 a 14,0,Mundial
2024-12-01,British Virgin Islands,VGB,0 a 4,0,Mundial
2024-07-01,British Virgin Islands,VGB,15 a 64,0,Mundial
2024-09-01,British Virgin Islands,VGB,65+,0,Mundial
2024-04-01,British Virgin Islands,VGB,15 a 64,0,Mundial
2024-12-01,British Virgin Islands,VGB,15 a 64,0,Mundial
2024-05-01,Comoros,COM,65+,0,Mundial
2024-08-01,British Virgin Islands,VGB,0 a 4,0,Mundial
2024-10-01,British Virgin Islands,VGB,5 a 14,0,Mundial
2024-04-01,British Virgin Islands,VGB,5 a 14,0,Mundial
2024-08-01,British Virgin Islands,VGB,5 a 14,0,Mundial
2024-10-01,British Virgin Islands,VGB,65+,0,Mundial
2024-05-01,British Virgin Islands,VGB,15 a 64,0,Mundial
2024-06-01,Comoros,COM,65+,0,Mundial
2024-08-01,British Virgin Islands,VGB,65+,0,Mundial
2024-02-01,British Virgin Islands,VGB,5 a 14,0,Mundial
2024-01-01,Zambia,ZMB,15 a 64,0,Mundial
2024-08-01,Zambia,ZMB,15 a 64,0,Mundial
2024-03-01,Zambia,ZMB,5 a 14,0,Mundial
2024-04-01,Bhutan,BTN,15 a 64,0,Mundial
2024-07-01,Bhutan,BTN,15 a 64,0,Mundial
2024-09-01,Bhutan,BTN,0 a 4,0,Mundial
2024-04-01,Bhutan,BTN,5 a 14,0,Mundial
2024-07-01,Bhutan,BTN,65+,0,Mundial
2024-09-01,Bhutan,BTN,5 a 14,0,Mundial
2024-04-01,Bhutan,BTN,65+,0,Mundial
2024-08-01,Bhutan,BTN,65+,0,Mundial
2024-10-01,Bhutan,BTN,15 a 64,0,Mundial
2024-01-01,Slovenia,SVN,65+,139,Mundial
2024-06-01,Slovenia,SVN,5 a 14,0,Mundial
2024-09-01,Slovenia,SVN,0 a 4,0,Mundial
2024-08-01,Bhutan,BTN,15 a 64,0,Mundial
2024-09-01,Bhutan,BTN,65+,0,Mundial
2024-09-01,Wallis and Futuna,WLF,0 a 4,0,Mundial
2024-06-01,Slovenia,SVN,0 a 4,0,Mundial
2024-08-01,Slovenia,SVN,15 a 64,0,Mundial
2024-02-01,Bhutan,BTN,15 a 64,0,Mundial
2024-11-01,"China, Hong Kong SAR",HKG,65+,0,Mundial
2024-09-01,Bhutan,BTN,15 a 64,0,Mundial
2024-11-01,"China, Hong Kong SAR",HKG,0 a 4,0,Mundial
2024-12-01,"China, Hong Kong SAR",HKG,65+,0,Mundial
2024-10-01,"China, Hong Kong SAR",HKG,0 a 4,0,Mundial
2024-03-01,Slovenia,SVN,65+,9,Mundial
2024-11-01,"China, Hong Kong SAR",HKG,5 a 14,0,Mundial
2024-06-01,"China, Hong Kong SAR",HKG,65+,0,Mundial
2024-05-01,Slovenia,SVN,5 a 14,0,Mundial
2024-11-01,"China, Hong Kong SAR",HKG,15 a 64,0,Mundial
2024-06-01,"China, Hong Kong SAR",HKG,5 a 14,0,Mundial
2024-10-01,"China, Hong Kong SAR",HKG,5 a 14,0,Mundial
2024-10-01,Bhutan,BTN,65+,0,Mundial
2024-05-01,"China, Hong Kong SAR",HKG,65+,0,Mundial
2024-08-01,Wallis and Futuna,WLF,65+,0,Mundial
2024-11-01,British Indian Ocean Territory,IOT,65+,0,Mundial
2024-10-01,Wallis and Futuna,WLF,5 a 14,0,Mundial
2024-07-01,Wallis and Futuna,WLF,65+,0,Mundial
2024-03-01,British Indian Ocean Territory,IOT,65+,0,Mundial
2024-10-01,Wallis and Futuna,WLF,65+,0,Mundial
2024-12-01,Wallis and Futuna,WLF,65+,0,Mundial
2024-05-01,British Indian Ocean Territory,IOT,0 a 4,0,Mundial
2024-11-01,Wallis and Futuna,WLF,15 a 64,0,Mundial
2024-03-01,British Indian Ocean Territory,IOT,0 a 4,0,Mundial
2024-06-01,British Indian Ocean Territory,IOT,15 a 64,0,Mundial
2024-03-01,British Indian Ocean Territory,IOT,5 a 14,0,Mundial
2024-08-01,Wallis and Futuna,WLF,0 a 4,0,Mundial
2024-07-01,British Indian Ocean Territory,IOT,65+,0,Mundial
2024-11-01,Wallis and Futuna,WLF,5 a 14,0,Mundial
2024-04-01,British Indian Ocean Territory,IOT,0 a 4,0,Mundial
2024-08-01,Wallis and Futuna,WLF,5 a 14,0,Mundial
2024-08-01,British Indian Ocean Territory,IOT,65+,0,Mundial
2024-09-01,British Indian Ocean Territory,IOT,65+,0,Mundial
2024-04-01,British Indian Ocean Territory,IOT,65+,0,Mundial
2024-10-01,British Indian Ocean Territory,IOT,0 a 4,0,Mundial
2024-07-01,British Indian Ocean Territory,IOT,15 a 64,0,Mundial
2024-10-01,British Indian Ocean Territory,IOT,5 a 14,0,Mundial
2024-08-01,British Indian Ocean Territory,IOT,15 a 64,0,Mundial
2024-11-01,British Indian Ocean Territory,IOT,0 a 4,0,Mundial
2024-08-01,British Indian Ocean Territory,IOT,5 a 14,0,Mundial
2024-11-01,British Indian Ocean Territory,IOT,5 a 14,0,Mundial
2024-09-01,British Indian Ocean Territory,IOT,15 a 64,0,Mundial
2024-12-01,British Indian Ocean Territory,IOT,15 a 64,0,Mundial
2024-09-01,British Indian Ocean Territory,IOT,5 a 14,0,Mundial
2024-11-01,Wallis and Futuna,WLF,65+,0,Mundial
2024-10-01,British Indian Ocean Territory,IOT,65+,0,Mundial
2024-04-01,British Indian Ocean Territory,IOT,5 a 14,0,Mundial
2024-07-01,Spain,ESP,65+,0,Mundial
2024-10-01,"China, Hong Kong SAR",HKG,15 a 64,0,Mundial
2024-03-01,Slovenia,SVN,15 a 64,0,Mundial
2024-09-01,Spain,ESP,65+,0,Mundial
2024-02-01,"China, Hong Kong SAR",HKG,0 a 4,0,Mundial
2024-04-01,Zambia,ZMB,15 a 64,0,Mundial
2024-09-01,Zambia,ZMB,5 a 14,0,Mundial
2024-11-01,Bhutan,BTN,65+,0,Mundial
2024-01-01,"China, Hong Kong SAR",HKG,15 a 64,0,Mundial
2024-10-01,Spain,ESP,15 a 64,0,Mundial
2024-04-01,Spain,ESP,5 a 14,0,Mundial
2024-03-01,Zambia,ZMB,15 a 64,0,Mundial
2024-08-01,Zambia,ZMB,5 a 14,0,Mundial
2024-06-01,Bhutan,BTN,15 a 64,0,Mundial
2024-01-01,"China, Hong Kong SAR",HKG,65+,0,Mundial
2024-12-01,Zambia,ZMB,0 a 4,0,Mundial
2024-12-01,Zambia,ZMB,5 a 14,0,Mundial
2024-10-01,Zambia,ZMB,15 a 64,0,Mundial
2024-11-01,Bhutan,BTN,0 a 4,0,Mundial
2024-05-01,Zambia,ZMB,15 a 64,0,Mundial
2024-10-01,Zambia,ZMB,65+,0,Mundial
2024-12-01,Zambia,ZMB,15 a 64,0,Mundial
2024-02-01,Zambia,ZMB,0 a 4,0,Mundial
2024-12-01,Spain,ESP,0 a 4,0,Mundial
2024-04-01,Zambia,ZMB,0 a 4,0,Mundial
2024-08-01,Spain,ESP,65+,0,Mundial
2024-12-01,Bhutan,BTN,15 a 64,0,Mundial
2024-09-01,Zambia,ZMB,15 a 64,0,Mundial
2024-06-01,Spain,ESP,65+,0,Mundial
2024-09-01,Zambia,ZMB,65+,0,Mundial
2024-03-01,Spain,ESP,65+,0,Mundial
2024-01-01,Zambia,ZMB,65+,0,Mundial
2024-11-01,Spain,ESP,65+,0,Mundial
2024-02-01,Zambia,ZMB,65+,0,Mundial
2024-05-01,"China, Hong Kong SAR",HKG,5 a 14,0,Mundial
2024-11-01,Bhutan,BTN,5 a 14,0,Mundial
2024-04-01,Zambia,ZMB,5 a 14,0,Mundial
2024-05-01,"China, Hong Kong SAR",HKG,15 a 64,0,Mundial
2024-04-01,"China, Hong Kong SAR",HKG,15 a 64,0,Mundial
2024-05-01,Slovenia,SVN,15 a 64,0,Mundial
2024-04-01,"China, Hong Kong SAR",HKG,5 a 14,0,Mundial
2024-03-01,"China, Hong Kong SAR",HKG,15 a 64,0,Mundial
2024-04-01,"China, Hong Kong SAR",HKG,0 a 4,0,Mundial
2024-10-01,Bhutan,BTN,5 a 14,0,Mundial
2024-09-01,Spain,ESP,0 a 4,0,Mundial
2024-11-01,Spain,ESP,0 a 4,0,Mundial
2024-02-01,"China, Hong Kong SAR",HKG,65+,0,Mundial
2024-10-01,Zambia,ZMB,5 a 14,0,Mundial
2024-12-01,Spain,ESP,65+,0,Mundial
2024-11-01,Bhutan,BTN,15 a 64,0,Mundial
2024-08-01,Spain,ESP,0 a 4,0,Mundial
2024-02-01,"China, Hong Kong SAR",HKG,15 a 64,0,Mundial
2024-10-01,Zambia,ZMB,0 a 4,0,Mundial
2024-10-01,Spain,ESP,5 a 14,0,Mundial
2024-12-01,Spain,ESP,5 a 14,0,Mundial
2024-07-01,Spain,ESP,0 a 4,0,Mundial
2024-05-01,Bhutan,BTN,15 a 64,0,Mundial
2024-06-01,Zambia,ZMB,65+,0,Mundial
2024-12-01,Zambia,ZMB,65+,0,Mundial
2024-02-01,"China, Hong Kong SAR",HKG,5 a 14,0,Mundial
2024-10-01,Spain,ESP,0 a 4,0,Mundial
2024-05-01,Zambia,ZMB,65+,0,Mundial
2024-11-01,Zambia,ZMB,15 a 64,0,Mundial
2024-04-01,Slovenia,SVN,65+,6,Mundial
2024-11-01,Spain,ESP,15 a 64,0,Mundial
2024-10-01,Bhutan,BTN,0 a 4,0,Mundial
2024-04-01,Spain,ESP,65+,0,Mundial
2024-03-01,"China, Hong Kong SAR",HKG,0 a 4,0,Mundial
2024-02-01,Brazil,BRA,5 a 14,0,Mundial
2024-03-01,Cuba,CUB,5 a 14,0,Mundial
2024-09-01,Cuba,CUB,15 a 64,0,Mundial
2024-08-01,Venezuela (Bolivarian Republic of),VEN,65+,0,Mundial
2024-04-01,Venezuela (Bolivarian Republic of),VEN,15 a 64,0,Mundial
2024-12-01,South Africa,ZAF,15 a 64,0,Mundial
2024-08-01,South Georgia and the South Sandwich Islands,SGS,15 a 64,0,Mundial
2024-10-01,Afghanistan,AFG,5 a 14,0,Mundial
2024-09-01,Venezuela (Bolivarian Republic of),VEN,65+,0,Mundial
2024-05-01,Venezuela (Bolivarian Republic of),VEN,65+,0,Mundial
2024-03-01,Venezuela (Bolivarian Republic of),VEN,0 a 4,0,Mundial
2024-07-01,Afghanistan,AFG,5 a 14,0,Mundial
2024-10-01,Venezuela (Bolivarian Republic of),VEN,0 a 4,0,Mundial
2024-06-01,Venezuela (Bolivarian Republic of),VEN,65+,0,Mundial
2024-12-01,South Georgia and the South Sandwich Islands,SGS,5 a 14,0,Mundial
2024-04-01,South Africa,ZAF,15 a 64,0,Mundial
2024-07-01,South Georgia and the South Sandwich Islands,SGS,15 a 64,0,Mundial
2024-09-01,South Africa,ZAF,5 a 14,0,Mundial
2024-05-01,South Africa,ZAF,65+,0,Mundial
2024-10-01,South Africa,ZAF,15 a 64,0,Mundial
2024-12-01,South Georgia and the South Sandwich Islands,SGS,15 a 64,0,Mundial
2024-08-01,South Africa,ZAF,15 a 64,0,Mundial
2024-06-01,South Georgia and the South Sandwich Islands,SGS,5 a 14,0,Mundial
2024-12-01,Cayman Islands,CYM,15 a 64,0,Mundial
2024-11-01,Cayman Islands,CYM,0 a 4,0,Mundial
2024-09-01,South Georgia and the South Sandwich Islands,SGS,65+,0,Mundial
2024-06-01,South Georgia and the South Sandwich Islands,SGS,0 a 4,0,Mundial
2024-10-01,Cayman Islands,CYM,0 a 4,0,Mundial
2024-09-01,South Georgia and the South Sandwich Islands,SGS,0 a 4,0,Mundial
2024-05-01,South Georgia and the South Sandwich Islands,SGS,5 a 14,0,Mundial
2024-08-01,South Georgia and the South Sandwich Islands,SGS,65+,0,Mundial
2024-11-01,Côte d’Ivoire,CIV,65+,0,Mundial
2024-06-01,Afghanistan,AFG,15 a 64,0,Mundial
2024-03-01,Venezuela (Bolivarian Republic of),VEN,15 a 64,0,Mundial
2024-07-01,Venezuela (Bolivarian Republic of),VEN,65+,0,Mundial
2024-11-01,Western Sahara,ESH,5 a 14,0,Mundial
2024-06-01,Slovakia,SVK,65+,0,Mundial
2024-12-01,Andorra,AND,5 a 14,0,Mundial
2024-05-01,Slovakia,SVK,65+,0,Mundial
2024-06-01,Slovakia,SVK,5 a 14,0,Mundial
2024-02-01,Andorra,AND,5 a 14,0,Mundial
2024-05-01,Slovakia,SVK,5 a 14,0,Mundial
2024-06-01,Slovakia,SVK,0 a 4,0,Mundial
2024-10-01,South Georgia and the South Sandwich Islands,SGS,65+,0,Mundial
2024-12-01,Andorra,AND,65+,0,Mundial
2024-04-01,Slovakia,SVK,65+,0,Mundial
2024-01-01,Western Sahara,ESH,0 a 4,0,Mundial
2024-05-01,Slovakia,SVK,15 a 64,0,Mundial
2024-02-01,Western Sahara,ESH,0 a 4,0,Mundial
2024-03-01,Western Sahara,ESH,15 a 64,0,Mundial
2024-04-01,South Georgia and the South Sandwich Islands,SGS,65+,0,Mundial
2024-09-01,South Georgia and the South Sandwich Islands,SGS,15 a 64,0,Mundial
2024-04-01,Western Sahara,ESH,15 a 64,0,Mundial
2024-04-01,Western Sahara,ESH,5 a 14,0,Mundial
2024-11-01,Venezuela (Bolivarian Republic of),VEN,15 a 64,0,Mundial
2024-06-01,Venezuela (Bolivarian Republic of),VEN,15 a 64,0,Mundial
2024-04-01,Western Sahara,ESH,65+,0,Mundial
2024-10-01,Western Sahara,ESH,0 a 4,0,Mundial
2024-01-01,Venezuela (Bolivarian Republic of),VEN,65+,0,Mundial
2024-10-01,Western Sahara,ESH,5 a 14,0,Mundial
2024-10-01,Western Sahara,ESH,65+,0,Mundial
2024-12-01,Venezuela (Bolivarian Republic of),VEN,5 a 14,0,Mundial
2024-06-01,Venezuela (Bolivarian Republic of),VEN,5 a 14,0,Mundial
2024-11-01,Western Sahara,ESH,0 a 4,0,Mundial
2024-02-01,Venezuela (Bolivarian Republic of),VEN,65+,0,Mundial
2024-12-01,Venezuela (Bolivarian Republic of),VEN,65+,0,Mundial
2024-03-01,Western Sahara,ESH,65+,0,Mundial
2024-08-01,South Georgia and the South Sandwich Islands,SGS,0 a 4,0,Mundial
2024-10-01,Côte d’Ivoire,CIV,65+,0,Mundial
2024-02-01,South Georgia and the South Sandwich Islands,SGS,5 a 14,0,Mundial
2024-03-01,Côte d’Ivoire,CIV,5 a 14,0,Mundial
2024-12-01,Côte d’Ivoire,CIV,65+,0,Mundial
2024-06-01,Côte d’Ivoire,CIV,65+,0,Mundial
2024-04-01,Côte d’Ivoire,CIV,65+,0,Mundial
2024-03-01,Côte d’Ivoire,CIV,0 a 4,0,Mundial
2024-12-01,Côte d’Ivoire,CIV,0 a 4,0,Mundial
2024-01-01,Slovakia,SVK,65+,13,Mundial
2024-03-01,Andorra,AND,0 a 4,0,Mundial
2024-05-01,Côte d’Ivoire,CIV,65+,0,Mundial
2024-03-01,Côte d’Ivoire,CIV,65+,0,Mundial
2024-01-01,Côte d’Ivoire,CIV,65+,0,Mundial
2024-11-01,Côte d’Ivoire,CIV,15 a 64,0,Mundial
2024-12-01,Slovakia,SVK,15 a 64,1,Mundial
2024-04-01,Côte d’Ivoire,CIV,15 a 64,0,Mundial
2024-05-01,Côte d’Ivoire,CIV,0 a 4,0,Mundial
2024-02-01,Côte d’Ivoire,CIV,5 a 14,0,Mundial
2024-01-01,Slovakia,SVK,5 a 14,0,Mundial
2024-10-01,Côte d’Ivoire,CIV,15 a 64,0,Mundial
2024-03-01,Côte d’Ivoire,CIV,15 a 64,0,Mundial
2024-02-01,Côte d’Ivoire,CIV,0 a 4,0,Mundial
2024-11-01,Slovakia,SVK,15 a 64,1,Mundial
2024-07-01,Côte d’Ivoire,CIV,65+,0,Mundial
2024-02-01,Côte d’Ivoire,CIV,65+,0,Mundial
2024-02-01,Slovakia,SVK,0 a 4,0,Mundial
2024-01-01,Côte d’Ivoire,CIV,5 a 14,0,Mundial
2024-06-01,Côte d’Ivoire,CIV,5 a 14,0,Mundial
2024-09-01,Slovakia,SVK,5 a 14,0,Mundial
2024-01-01,Côte d’Ivoire,CIV,0 a 4,0,Mundial
2024-06-01,Côte d’Ivoire,CIV,15 a 64,0,Mundial
2024-08-01,Slovakia,SVK,5 a 14,0,Mundial
2024-02-01,Slovakia,SVK,5 a 14,0,Mundial
2024-08-01,Slovakia,SVK,0 a 4,0,Mundial
2024-02-01,Slovakia,SVK,65+,3,Mundial
2024-12-01,Slovakia,SVK,5 a 14,0,Mundial
2024-12-01,Côte d’Ivoire,CIV,15 a 64,0,Mundial
2024-09-01,Côte d’Ivoire,CIV,5 a 14,0,Mundial
2024-11-01,Côte d’Ivoire,CIV,5 a 14,0,Mundial
2024-12-01,Côte d’Ivoire,CIV,5 a 14,0,Mundial
2024-11-01,Côte d’Ivoire,CIV,0 a 4,0,Mundial
2024-07-01,South Georgia and the South Sandwich Islands,SGS,65+,0,Mundial
2024-09-01,Côte d’Ivoire,CIV,15 a 64,0,Mundial
2024-10-01,Côte d’Ivoire,CIV,5 a 14,0,Mundial
2024-09-01,Côte d’Ivoire,CIV,0 a 4,0,Mundial
2024-07-01,South Georgia and the South Sandwich Islands,SGS,5 a 14,0,Mundial
2024-10-01,Côte d’Ivoire,CIV,0 a 4,0,Mundial
2024-08-01,Côte d’Ivoire,CIV,15 a 64,0,Mundial
2024-07-01,South Georgia and the South Sandwich Islands,SGS,0 a 4,0,Mundial
2024-02-01,Andorra,AND,65+,0,Mundial
2024-07-01,Côte d’Ivoire,CIV,0 a 4,0,Mundial
2024-06-01,South Georgia and the South Sandwich Islands,SGS,15 a 64,0,Mundial
2024-08-01,Côte d’Ivoire,CIV,5 a 14,0,Mundial
2024-09-01,Côte d’Ivoire,CIV,65+,0,Mundial
2024-07-01,Côte d’Ivoire,CIV,15 a 64,0,Mundial
2024-04-01,Slovakia,SVK,5 a 14,0,Mundial
2024-04-01,Slovakia,SVK,15 a 64,0,Mundial
2024-08-01,Côte d’Ivoire,CIV,0 a 4,0,Mundial
2024-08-01,Côte d’Ivoire,CIV,65+,0,Mundial
2024-04-01,Côte d’Ivoire,CIV,5 a 14,0,Mundial
2024-03-01,Slovakia,SVK,15 a 64,0,Mundial
2024-07-01,Côte d’Ivoire,CIV,5 a 14,0,Mundial
2024-03-01,Slovakia,SVK,5 a 14,0,Mundial
2024-06-01,Côte d’Ivoire,CIV,0 a 4,0,Mundial
2024-03-01,Andorra,AND,15 a 64,0,Mundial
2024-04-01,Côte d’Ivoire,CIV,0 a 4,0,Mundial
2024-03-01,South Georgia and the South Sandwich Islands,SGS,65+,0,Mundial
2024-01-01,Andorra,AND,65+,0,Mundial
2024-07-01,Slovakia,SVK,0 a 4,0,Mundial
2024-10-01,Slovakia,SVK,0 a 4,0,Mundial
2024-06-01,South Africa,ZAF,5 a 14,0,Mundial
2024-01-01,Venezuela (Bolivarian Republic of),VEN,15 a 64,0,Mundial
2024-03-01,South Africa,ZAF,15 a 64,0,Mundial
2024-12-01,Bermuda,BMU,5 a 14,0,Mundial
2024-01-01,Venezuela (Bolivarian Republic of),VEN,5 a 14,0,Mundial
2024-03-01,Cambodia,KHM,5 a 14,0,Mundial
2024-07-01,South Africa,ZAF,15 a 64,0,Mundial
2024-08-01,South Africa,ZAF,5 a 14,0,Mundial
2024-02-01,Venezuela (Bolivarian Republic of),VEN,15 a 64,0,Mundial
2024-10-01,South Africa,ZAF,0 a 4,0,Mundial
2024-02-01,Venezuela (Bolivarian Republic of),VEN,0 a 4,0,Mundial
2024-08-01,Bolivia (Plurinational State of),BOL,0 a 4,0,Mundial
2024-05-01,Venezuela (Bolivarian Republic of),VEN,0 a 4,0,Mundial
2024-02-01,Venezuela (Bolivarian Republic of),VEN,5 a 14,0,Mundial
2024-03-01,Cambodia,KHM,0 a 4,0,Mundial
2024-01-01,Bermuda,BMU,15 a 64,0,Mundial
2024-11-01,South Africa,ZAF,0 a 4,0,Mundial
2024-06-01,Bermuda,BMU,5 a 14,0,Mundial
2024-12-01,Bermuda,BMU,15 a 64,0,Mundial
2024-09-01,South Africa,ZAF,0 a 4,0,Mundial
2024-06-01,Bermuda,BMU,0 a 4,0,Mundial
2024-09-01,Bermuda,BMU,0 a 4,0,Mundial
2024-04-01,Cambodia,KHM,0 a 4,0,Mundial
2024-05-01,Bermuda,BMU,5 a 14,0,Mundial
2024-08-01,Bermuda,BMU,0 a 4,0,Mundial
2024-09-01,Bolivia (Plurinational State of),BOL,0 a 4,0,Mundial
2024-04-01,Cambodia,KHM,5 a 14,0,Mundial
2024-01-01,Bolivia (Plurinational State of),BOL,0 a 4,0,Mundial
2024-08-01,Andorra,AND,0 a 4,0,Mundial
2024-07-01,Cambodia,KHM,15 a 64,0,Mundial
2024-04-01,South Africa,ZAF,0 a 4,0,Mundial
2024-12-01,Slovakia,SVK,65+,7,Mundial
2024-07-01,Bermuda,BMU,15 a 64,0,Mundial
2024-12-01,Cambodia,KHM,5 a 14,0,Mundial
2024-03-01,Cambodia,KHM,65+,0,Mundial
2024-06-01,Cambodia,KHM,15 a 64,0,Mundial
2024-07-01,Cambodia,KHM,0 a 4,0,Mundial
2024-01-01,South Africa,ZAF,15 a 64,0,Mundial
2024-02-01,South Africa,ZAF,0 a 4,0,Mundial
2024-07-01,Cambodia,KHM,5 a 14,0,Mundial
2024-07-01,Cambodia,KHM,65+,0,Mundial
2024-03-01,South Africa,ZAF,5 a 14,0,Mundial
2024-02-01,South Africa,ZAF,5 a 14,0,Mundial
2024-04-01,South Africa,ZAF,5 a 14,0,Mundial
2024-01-01,Bermuda,BMU,0 a 4,0,Mundial
